09,09,	
9fe6,e6bb93,滓
9fe7,e6babd,溽
9fe8,e6baaf,溯
9fe9,e6bb84,滄
9fea,e6bab2,溲
9feb,e6bb94,滔
9fec,e6bb95,滕
9fed,e6ba8f,溏
9fee,e6baa5,溥
9fef,e6bb82,滂
9ff0,e6ba9f,溟
9ff1,e6bd81,潁
9ff2,e6bc91,漑
9ff3,e7818c,灌
9ff4,e6bbac,滬
9ff5,e6bbb8,滸
9ff6,e6bbbe,滾
9ff7,e6bcbf,漿
9ff8,e6bbb2,滲
9ff9,e6bcb1,漱
9ffa,e6bbaf,滯
9ffb,e6bcb2,漲
9ffc,e6bb8c,滌
a1,efbda1,｡
a2,efbda2,｢
a3,efbda3,｣
a4,efbda4,､
a5,efbda5,･
e040,e6bcbe,漾
e041,e6bc93,漓
e042,e6bbb7,滷
e043,e6be86,澆
e044,e6bdba,潺
e045,e6bdb8,潸
e046,e6be81,澁
e047,e6be80,澀
e048,e6bdaf,潯
e049,e6bd9b,潛
e04a,e6bfb3,濳
e04b,e6bdad,潭
e04c,e6be82,澂
e04d,e6bdbc,潼
e04e,e6bd98,潘
e04f,e6be8e,澎
e050,e6be91,澑
e051,e6bf82,濂
e052,e6bda6,潦
e053,e6beb3,澳
e054,e6bea3,澣
e055,e6bea1,澡
e056,e6bea4,澤
e057,e6beb9,澹
e059,e6beaa,澪
e05a,e6bf9f,濟
e05b,e6bf95,濕
e05c,e6bfac,濬
e05e,e6bf98,濘
e05f,e6bfb1,濱
e060,e6bfae,濮
e061,e6bf9b,濛
e062,e78089,瀉
e063,e7808b,瀋
e064,e6bfba,濺
e065,e78091,瀑
e066,e78081,瀁
e067,e7808f,瀏
e068,e6bfbe,濾
e069,e7809b,瀛
e06a,e7809a,瀚
e06b,e6bdb4,潴
e06c,e7809d,瀝
e06d,e78098,瀘
e06e,e7809f,瀟
e06f,e780b0,瀰
e070,e780be,瀾
e071,e780b2,瀲
e072,e78191,灑
e073,e781a3,灣
e074,e78299,炙
e075,e78292,炒
e076,e782af,炯
e077,e783b1,烱
e078,e782ac,炬
e079,e782b8,炸
e07a,e782b3,炳
e07b,e782ae,炮
e07c,e7839f,烟
e07e,e7839d,烝
e080,e78399,烙
e081,e78489,焉
e082,e783bd,烽
e083,e7849c,焜
e084,e78499,焙
e085,e785a5,煥
e086,e78595,煕
e087,e78688,熈
e088,e785a6,煦
e089,e785a2,煢
e08a,e7858c,煌
e08b,e78596,煖
e08c,e785ac,煬
e08d,e7868f,熏
e08e,e787bb,燻
e08f,e78684,熄
e090,e78695,熕
e091,e786a8,熨
e092,e786ac,熬
e093,e78797,燗
e094,e786b9,熹
e095,e786be,熾
e096,e78792,燒
e097,e78789,燉
e098,e78794,燔
e099,e7878e,燎
e09a,e787a0,燠
e09b,e787ac,燬
e09c,e787a7,燧
e09d,e787b5,燵
e09e,e787bc,燼
e09f,e787b9,燹
e0a0,e787bf,燿
e0a1,e7888d,爍
e0a2,e78890,爐
e0a3,e7889b,爛
e0a4,e788a8,爨
e0a5,e788ad,爭
e0a6,e788ac,爬
e0a7,e788b0,爰
e0a8,e788b2,爲
e0a9,e788bb,爻
e0aa,e788bc,爼
e0ab,e788bf,爿
e0ac,e78980,牀
e0ad,e78986,牆
e0ae,e7898b,牋
e0af,e78998,牘
e0b0,e789b4,牴
e0b1,e789be,牾
e0b2,e78a82,犂
e0b3,e78a81,犁
e0b4,e78a87,犇
e0b5,e78a92,犒
e0b6,e78a96,犖
e0b7,e78aa2,犢
e0b8,e78aa7,犧
e0bb,e78b83,狃
e0bc,e78b86,狆
e0bd,e78b84,狄
e0be,e78b8e,狎
e0bf,e78b92,狒
e0c0,e78ba2,狢
e0c1,e78ba0,狠
e0c2,e78ba1,狡
e0c3,e78bb9,狹
e0c4,e78bb7,狷
e0c5,e5808f,倏
e0c6,e78c97,猗
e0c7,e78c8a,猊
e0c8,e78c9c,猜
e0c9,e78c96,猖
e0ca,e78c9d,猝
e0cb,e78cb4,猴
e0cc,e78caf,猯
e0cd,e78ca9,猩
e0ce,e78ca5,猥
e0cf,e78cbe,猾
e0d0,e78d8e,獎
e0d1,e78d8f,獏
e0d2,e9bb98,默
e0d3,e78d97,獗
e0d4,e78daa,獪
e0d5,e78da8,獨
e0d6,e78db0,獰
e0d7,e78db8,獸
e0d8,e78db5,獵
e0d9,e78dbb,獻
e0da,e78dba,獺
e0db,e78f88,珈
e0dc,e78eb3,玳
e0dd,e78f8e,珎
e0de,e78ebb,玻
e0df,e78f80,珀
e0e0,e78fa5,珥
e0e1,e78fae,珮
e0e2,e78f9e,珞
e0e4,e79085,琅
e0e5,e791af,瑯
e0e6,e790a5,琥
e0e7,e78fb8,珸
e0e8,e790b2,琲
e0e9,e790ba,琺
e0ea,e79195,瑕
e0eb,e790bf,琿
e0ec,e7919f,瑟
e0ed,e79199,瑙
e0ee,e79181,瑁
e0ef,e7919c,瑜
e0f0,e791a9,瑩
e0f1,e791b0,瑰
e0f2,e791a3,瑣
e0f3,e791aa,瑪
e0f4,e791b6,瑶
e0f5,e791be,瑾
e0f6,e7928b,璋
e0f7,e7929e,璞
e0f8,e792a7,璧
e0f9,e7938a,瓊
e0fa,e7938f,瓏
e0fb,e79394,瓔
e140,e793a0,瓠
e141,e793a3,瓣
e143,e793a9,瓩
e144,e793ae,瓮
e145,e793b2,瓲
e146,e793b0,瓰
e147,e793b1,瓱
e149,e793b7,瓷
e14a,e79484,甄
e14b,e79483,甃
e14d,e7948c,甌
e14e,e7948e,甎
e14f,e7948d,甍
e150,e79495,甕
e151,e79493,甓
e152,e7949e,甞
e153,e794a6,甦
e154,e794ac,甬
e156,e79584,畄
e158,e7958a,畊
e15a,e7959b,畛
e15b,e79586,畆
e15c,e7959a,畚
e15e,e795a4,畤
e15f,e795a7,畧
e160,e795ab,畫
e162,e795b8,畸
e163,e795b6,當
e164,e79686,疆
e165,e79687,疇
e167,e7968a,疊
e168,e79689,疉
e169,e79682,疂
e16a,e79694,疔
e16b,e7969a,疚
e16c,e7969d,疝
e16d,e796a5,疥
e16e,e796a3,疣
e16f,e79782,痂
e170,e796b3,疳
e171,e79783,痃
e172,e796b5,疵
e173,e796bd,疽
e174,e796b8,疸
e175,e796bc,疼
e176,e796b1,疱
e177,e7978d,痍
e178,e7978a,痊
e179,e79792,痒
e17a,e79799,痙
e17b,e797a3,痣
e17c,e7979e,痞
e17d,e797be,痾
e17e,e797bf,痿
e180,e797bc,痼
e181,e79881,瘁
e182,e797b0,痰
e183,e797ba,痺
e184,e797b2,痲
e185,e797b3,痳
e186,e7988b,瘋
e187,e7988d,瘍
e188,e79889,瘉
e189,e7989f,瘟
e18a,e798a7,瘧
e18b,e798a0,瘠
e18c,e798a1,瘡
e18d,e798a2,瘢
e18e,e798a4,瘤
e18f,e798b4,瘴
e190,e798b0,瘰
e191,e798bb,瘻
e192,e79987,癇
e193,e79988,癈
e194,e79986,癆
e196,e79998,癘
e197,e799a1,癡
e198,e799a2,癢
e19a,e799a9,癩
e19b,e799aa,癪
e19c,e799a7,癧
e19d,e799ac,癬
e19e,e799b0,癰
e19f,e799b2,癲
e1a1,e799b8,癸
e1a2,e799bc,發
e1a3,e79a80,皀
e1a4,e79a83,皃
e1a5,e79a88,皈
e1a6,e79a8b,皋
e1a7,e79a8e,皎
e1a8,e79a96,皖
e1a9,e79a93,皓
e1aa,e79a99,皙
e1ab,e79a9a,皚
e1ac,e79ab0,皰
e1ad,e79ab4,皴
e1ae,e79ab8,皸
e1af,e79ab9,皹
e1b0,e79aba,皺
e1b1,e79b82,盂
e1b2,e79b8d,盍
e1b3,e79b96,盖
e1b4,e79b92,盒
e1b5,e79b9e,盞
e1b6,e79ba1,盡
e1b7,e79ba5,盥
e1b8,e79ba7,盧
e1b9,e79baa,盪
e1ba,e898af,蘯
e1bb,e79bbb,盻
e1bc,e79c88,眈
e1bd,e79c87,眇
e1be,e79c84,眄
e1bf,e79ca9,眩
e1c0,e79ca4,眤
e1c1,e79c9e,眞
e1c2,e79ca5,眥
e1c3,e79ca6,眦
e1c4,e79c9b,眛
e1c5,e79cb7,眷
e1c6,e79cb8,眸
e1c7,e79d87,睇
e1c8,e79d9a,睚
e1c9,e79da8,睨
e1ca,e79dab,睫
e1cb,e79d9b,睛
e1cc,e79da5,睥
e1cd,e79dbf,睿
e1ce,e79dbe,睾
e1cf,e79db9,睹
e1d0,e79e8e,瞎
e1d1,e79e8b,瞋
e1d2,e79e91,瞑
e1d3,e79ea0,瞠
e1d4,e79e9e,瞞
e1d5,e79eb0,瞰
e1d6,e79eb6,瞶
e1d7,e79eb9,瞹
e1d8,e79ebf,瞿
e1d9,e79ebc,瞼
e1da,e79ebd,瞽
e1db,e79ebb,瞻
e1dc,e79f87,矇
e1dd,e79f8d,矍
e1de,e79f97,矗
e1df,e79f9a,矚
e1e0,e79f9c,矜
e1e1,e79fa3,矣
e1e2,e79fae,矮
e1e3,e79fbc,矼
e1e4,e7a08c,砌
e1e5,e7a092,砒
e1e6,e7a4a6,礦
e1e8,e7a4aa,礪
e1e9,e7a185,硅
e1ea,e7a28e,碎
e1ed,e7a1bc,硼
e1ef,e7a28c,碌
e1f0,e7a2a3,碣
e1f1,e7a2b5,碵
e1f2,e7a2aa,碪
e1f3,e7a2af,碯
e1f4,e7a391,磑
e1f6,e7a38b,磋
e1f7,e7a394,磔
e1f8,e7a2be,碾
e1f9,e7a2bc,碼
e1fa,e7a385,磅
e1fb,e7a38a,磊
e1fc,e7a3ac,磬
e240,e7a3a7,磧
e241,e7a39a,磚
e242,e7a3bd,磽
e243,e7a3b4,磴
e245,e7a492,礒
e246,e7a491,礑
e247,e7a499,礙
e248,e7a4ac,礬
e249,e7a4ab,礫
e24a,e7a580,祀
e24b,e7a5a0,祠
e24c,e7a597,祗
e24d,e7a59f,祟
e24e,e7a59a,祚
e24f,e7a595,祕
e250,e7a593,祓
e251,e7a5ba,祺
e252,e7a5bf,祿
e253,e7a68a,禊
e254,e7a69d,禝
e255,e7a6a7,禧
e256,e9bd8b,齋
e257,e7a6aa,禪
e258,e7a6ae,禮
e259,e7a6b3,禳
e25a,e7a6b9,禹
e25b,e7a6ba,禺
e25c,e7a789,秉
e25d,e7a795,秕
e25e,e7a7a7,秧
e25f,e7a7ac,秬
e261,e7a7a3,秣
e262,e7a888,稈
e263,e7a88d,稍
e265,e7a899,稙
e266,e7a8a0,稠
e267,e7a89f,稟
e268,e7a680,禀
e269,e7a8b1,稱
e26a,e7a8bb,稻
e26b,e7a8be,稾
e26c,e7a8b7,稷
e26e,e7a997,穗
e26f,e7a989,穉
e270,e7a9a1,穡
e271,e7a9a2,穢
e272,e7a9a9,穩
e273,e9be9d,龝
e274,e7a9b0,穰
e275,e7a9b9,穹
e276,e7a9bd,穽
e277,e7aa88,窈
e278,e7aa97,窗
e279,e7aa95,窕
e27a,e7aa98,窘
e27b,e7aa96,窖
e27c,e7aaa9,窩
e27d,e7ab88,竈
e280,e7aab6,窶
e281,e7ab85,竅
e282,e7ab84,竄
e283,e7aabf,窿
e284,e98283,邃
e285,e7ab87,竇
e286,e7ab8a,竊
e289,e7ab95,竕
e28b,e7ab99,站
e28d,e7ab9d,竝
e28f,e7aba2,竢
e290,e7aba6,竦
e291,e7abad,竭
e294,e7ac8f,笏
e295,e7ac8a,笊
e296,e7ac86,笆
e297,e7acb3,笳
e298,e7ac98,笘
e299,e7ac99,笙
e29a,e7ac9e,笞
e29b,e7acb5,笵
e29c,e7aca8,笨
e29d,e7acb6,笶
e29e,e7ad90,筐
e29f,e7adba,筺
e2a0,e7ac84,笄
e2a1,e7ad8d,筍
e2a2,e7ac8b,笋
e2a3,e7ad8c,筌
e2a4,e7ad85,筅
e2a5,e7adb5,筵
e2a6,e7ada5,筥
e2a8,e7ada7,筧
e2a9,e7adb0,筰
e2aa,e7adb1,筱
e2ab,e7adac,筬
e2ac,e7adae,筮
e2ad,e7ae9d,箝
e2b0,e7ae8d,箍
e2b1,e7ae9c,箜
e2b2,e7ae9a,箚
e2b3,e7ae8b,箋
e2b4,e7ae92,箒
e2b5,e7ae8f,箏
e2b6,e7ad9d,筝
e2b7,e7ae99,箙
e2b8,e7af8b,篋
e2b9,e7af81,篁
e2ba,e7af8c,篌
e2bb,e7af8f,篏
e2bc,e7aeb4,箴
e2bd,e7af86,篆
e2be,e7af9d,篝
e2bf,e7afa9,篩
e2c0,e7b091,簑
e2c1,e7b094,簔
e2c2,e7afa6,篦
e2c3,e7afa5,篥
e2c4,e7b1a0,籠
e2c5,e7b080,簀
e2c6,e7b087,簇
e2c7,e7b093,簓
e2c8,e7afb3,篳
e2c9,e7afb7,篷
e2ca,e7b097,簗
e2cb,e7b08d,簍
e2cc,e7afb6,篶
e2cd,e7b0a3,簣
e2ce,e7b0a7,簧
e2cf,e7b0aa,簪
e2d0,e7b09f,簟
e2d1,e7b0b7,簷
e2d2,e7b0ab,簫
e2d3,e7b0bd,簽
e2d4,e7b18c,籌
e2d5,e7b183,籃
e2d6,e7b194,籔
e2d7,e7b18f,籏
e2d8,e7b180,籀
e2d9,e7b190,籐
e2da,e7b198,籘
e2db,e7b19f,籟
e2dc,e7b1a4,籤
e2dd,e7b196,籖
e2de,e7b1a5,籥
e2df,e7b1ac,籬
e2e1,e7b283,粃
e2e3,e7b2a4,粤
e2e5,e7b2a2,粢
e2e6,e7b2ab,粫
e2e7,e7b2a1,粡
e2e9,e7b2b3,粳
e2ea,e7b2b2,粲
e2eb,e7b2b1,粱
e2ec,e7b2ae,粮
e2ed,e7b2b9,粹
e2ee,e7b2bd,粽
e2ef,e7b380,糀
e2f0,e7b385,糅
e2f1,e7b382,糂
e2f3,e7b392,糒
e2f4,e7b39c,糜
e2f5,e7b3a2,糢
e2f6,e9acbb,鬻
e2f7,e7b3af,糯
e2f8,e7b3b2,糲
e2f9,e7b3b4,糴
e2fa,e7b3b6,糶
e2fb,e7b3ba,糺
e2fc,e7b486,紆
e340,e7b482,紂
e341,e7b49c,紜
e342,e7b495,紕
e343,e7b48a,紊
e344,e7b585,絅
e345,e7b58b,絋
e346,e7b4ae,紮
e347,e7b4b2,紲
e348,e7b4bf,紿
e349,e7b4b5,紵
e34a,e7b586,絆
e34b,e7b5b3,絳
e34c,e7b596,絖
e34d,e7b58e,絎
e34e,e7b5b2,絲
e34f,e7b5a8,絨
e350,e7b5ae,絮
e351,e7b58f,絏
e352,e7b5a3,絣
e353,e7b693,經
e354,e7b689,綉
e355,e7b59b,絛
e356,e7b68f,綏
e357,e7b5bd,絽
e358,e7b69b,綛
e359,e7b6ba,綺
e35a,e7b6ae,綮
e35b,e7b6a3,綣
e35c,e7b6b5,綵
e35d,e7b787,緇
e35e,e7b6bd,綽
e35f,e7b6ab,綫
e360,e7b8bd,總
e361,e7b6a2,綢
e362,e7b6af,綯
e363,e7b79c,緜
e364,e7b6b8,綸
e365,e7b69f,綟
e366,e7b6b0,綰
e367,e7b798,緘
e368,e7b79d,緝
e36a,e7b79e,緞
e36b,e7b7bb,緻
e36c,e7b7b2,緲
e36d,e7b7a1,緡
e36e,e7b885,縅
e36f,e7b88a,縊
e370,e7b8a3,縣
e371,e7b8a1,縡
e372,e7b892,縒
e373,e7b8b1,縱
e374,e7b89f,縟
e375,e7b889,縉
e376,e7b88b,縋
e377,e7b8a2,縢
e378,e7b986,繆
e379,e7b9a6,繦
e37a,e7b8bb,縻
e37b,e7b8b5,縵
e37c,e7b8b9,縹
e37d,e7b983,繃
e37e,e7b8b7,縷
e380,e7b8b2,縲
e381,e7b8ba,縺
e382,e7b9a7,繧
e383,e7b99d,繝
e384,e7b996,繖
e385,e7b99e,繞
e386,e7b999,繙
e387,e7b99a,繚
e388,e7b9b9,繹
e389,e7b9aa,繪
e38a,e7b9a9,繩
e38b,e7b9bc,繼
e38c,e7b9bb,繻
e38d,e7ba83,纃
e38f,e7b9bd,繽
e390,e8beae,辮
e391,e7b9bf,繿
e392,e7ba88,纈
e394,e7ba8c,續
e395,e7ba92,纒
e396,e7ba90,纐
e397,e7ba93,纓
e398,e7ba94,纔
e399,e7ba96,纖
e39a,e7ba8e,纎
e39b,e7ba9b,纛
e39c,e7ba9c,纜
e39d,e7bcb8,缸
e39e,e7bcba,缺
e39f,e7bd85,罅
e3a0,e7bd8c,罌
e3a1,e7bd8d,罍
e3a2,e7bd8e,罎
e3a3,e7bd90,罐
e3a4,e7bd91,网
e3a5,e7bd95,罕
e3a6,e7bd94,罔
e3a7,e7bd98,罘
e3a8,e7bd9f,罟
e3a9,e7bda0,罠
e3aa,e7bda8,罨
e3ab,e7bda9,罩
e3ad,e7bdb8,罸
e3ae,e7be82,羂
e3af,e7be86,羆
e3b0,e7be83,羃
e3b1,e7be88,羈
e3b2,e7be87,羇
e3b3,e7be8c,羌
e3b4,e7be94,羔
e3b5,e7be9e,羞
e3b6,e7be9d,羝
e3b7,e7be9a,羚
e3b8,e7bea3,羣
e3b9,e7beaf,羯
e3ba,e7beb2,羲
e3bb,e7beb9,羹
e3bc,e7beae,羮
e3bd,e7beb6,羶
e3be,e7beb8,羸
e3c0,e7bf85,翅
e3c1,e7bf86,翆
e3c2,e7bf8a,翊
e3c3,e7bf95,翕
e3c4,e7bf94,翔
e3c5,e7bfa1,翡
e3c6,e7bfa6,翦
e3c7,e7bfa9,翩
e3c8,e7bfb3,翳
e3c9,e7bfb9,翹
e3ca,e9a39c,飜
e3cb,e88086,耆
e3cc,e88084,耄
e3cd,e8808b,耋
e3ce,e88092,耒
e3cf,e88098,耘
e3d0,e88099,耙
e3d1,e8809c,耜
e3d2,e880a1,耡
e3d3,e880a8,耨
e3d4,e880bf,耿
e3d5,e880bb,耻
e3d6,e8818a,聊
e3d7,e88186,聆
e3d8,e88192,聒
e3d9,e88198,聘
e3da,e8819a,聚
e3db,e8819f,聟
e3dc,e881a2,聢
e3dd,e881a8,聨
e3de,e881b3,聳
e3df,e881b2,聲
e3e0,e881b0,聰
e3e1,e881b6,聶
e3e2,e881b9,聹
e3e3,e881bd,聽
e3e4,e881bf,聿
e3e5,e88284,肄
e3e6,e88286,肆
e3e7,e88285,肅
e3e8,e8829b,肛
e3e9,e88293,肓
e3ea,e8829a,肚
e3eb,e882ad,肭
e3ec,e58690,冐
e3ee,e8839b,胛
e3ef,e883a5,胥
e3f0,e88399,胙
e3f1,e8839d,胝
e3f2,e88384,胄
e3f3,e8839a,胚
e3f4,e88396,胖
e3f5,e88489,脉
e3f6,e883af,胯
e3f7,e883b1,胱
e3f8,e8849b,脛
e3f9,e884a9,脩
e3fa,e884a3,脣
e3fb,e884af,脯
e3fc,e8858b,腋
e440,e99a8b,隋
e441,e88586,腆
e442,e884be,脾
e443,e88593,腓
e444,e88591,腑
e445,e883bc,胼
e446,e885b1,腱
e447,e885ae,腮
e448,e885a5,腥
e449,e885a6,腦
e44a,e885b4,腴
e44b,e88683,膃
e44c,e88688,膈
e44d,e8868a,膊
e44e,e88680,膀
e44f,e88682,膂
e450,e886a0,膠
e451,e88695,膕
e453,e886a3,膣
e454,e8859f,腟
e455,e88693,膓
e456,e886a9,膩
e458,e886b5,膵
e459,e886be,膾
e45a,e886b8,膸
e45b,e886bd,膽
e45c,e88780,臀
e45d,e88782,臂
e45e,e886ba,膺
e45f,e88789,臉
e460,e8878d,臍
e461,e88791,臑
e462,e88799,臙
e463,e88798,臘
e464,e88788,臈
e465,e8879a,臚
e466,e8879f,臟
e467,e887a0,臠
e468,e887a7,臧
e469,e887ba,臺
e46a,e887bb,臻
e46b,e887be,臾
e46c,e88881,舁
e46d,e88882,舂
e46e,e88885,舅
e46f,e88887,與
e470,e8888a,舊
e471,e8888d,舍
e472,e88890,舐
e473,e88896,舖
e474,e888a9,舩
e475,e888ab,舫
e476,e888b8,舸
e477,e888b3,舳
e478,e88980,艀
e479,e88999,艙
e47a,e88998,艘
e47d,e8899f,艟
e47e,e889a4,艤
e481,e889a8,艨
e482,e889aa,艪
e483,e889ab,艫
e485,e889b1,艱
e486,e889b7,艷
e487,e889b8,艸
e488,e889be,艾
e489,e88a8d,芍
e48a,e88a92,芒
e48b,e88aab,芫
e48c,e88a9f,芟
e48d,e88abb,芻
e48e,e88aac,芬
e48f,e88ba1,苡
e490,e88ba3,苣
e491,e88b9f,苟
e492,e88b92,苒
e493,e88bb4,苴
e494,e88bb3,苳
e495,e88bba,苺
e496,e88e93,莓
e497,e88c83,范
e498,e88bbb,苻
e499,e88bb9,苹
e49a,e88b9e,苞
e49b,e88c86,茆
e49c,e88b9c,苜
e49d,e88c89,茉
e49f,e88cb5,茵
e4a0,e88cb4,茴
e4a1,e88c96,茖
e4a2,e88cb2,茲
e4a3,e88cb1,茱
e4a4,e88d80,荀
e4a5,e88cb9,茹
e4a6,e88d90,荐
e4a7,e88d85,荅
e4a8,e88caf,茯
e4a9,e88cab,茫
e4aa,e88c97,茗
e4ab,e88c98,茘
e4ac,e88e85,莅
e4ad,e88e9a,莚
e4ae,e88eaa,莪
e4af,e88e9f,莟
e4b0,e88ea2,莢
e4b1,e88e96,莖
e4b2,e88ca3,茣
e4b3,e88e8e,莎
e4b4,e88e87,莇
e4b5,e88e8a,莊
e4b6,e88dbc,荼
e4b7,e88eb5,莵
e4b8,e88db3,荳
e4b9,e88db5,荵
e4ba,e88ea0,莠
e4bb,e88e89,莉
e4bc,e88ea8,莨
e4bd,e88fb4,菴
e4be,e89093,萓
e4bf,e88fab,菫
e4c0,e88f8e,菎
e4c1,e88fbd,菽
e4c2,e89083,萃
e4c3,e88f98,菘
e4c4,e8908b,萋
e4c5,e88f81,菁
e4c6,e88fb7,菷
e4c7,e89087,萇
e4c8,e88fa0,菠
e4c9,e88fb2,菲
e4ca,e8908d,萍
e4cb,e890a2,萢
e4cc,e890a0,萠
e4cd,e88ebd,莽
e4ce,e890b8,萸
e4d0,e88fbb,菻
e4d1,e891ad,葭
e4d3,e890bc,萼
e4d4,e8959a,蕚
e4d5,e89284,蒄
e4d6,e891b7,葷
e4d7,e891ab,葫
e4d8,e892ad,蒭
e4d9,e891ae,葮
e4da,e89282,蒂
e4db,e891a9,葩
e4dc,e89186,葆
e4dd,e890ac,萬
e4de,e891af,葯
e4e0,e890b5,萵
e4e1,e8938a,蓊
e4e2,e891a2,葢
e4e3,e892b9,蒹
e4e4,e892bf,蒿
e4e5,e8929f,蒟
e4e6,e89399,蓙
e4e7,e8938d,蓍
e4e8,e892bb,蒻
e4e9,e8939a,蓚
e4ea,e89390,蓐
e4eb,e89381,蓁
e4ec,e89386,蓆
e4ed,e89396,蓖
e4ee,e892a1,蒡
e4ef,e894a1,蔡
e4f0,e893bf,蓿
e4f1,e893b4,蓴
e4f2,e89497,蔗
e4f3,e89498,蔘
e4f4,e894ac,蔬
e4f5,e8949f,蔟
e4f6,e89495,蔕
e4f7,e89494,蔔
e4f8,e893bc,蓼
e4f9,e89580,蕀
e4fa,e895a3,蕣
e4fb,e89598,蕘
e4fc,e89588,蕈
e540,e89581,蕁
e541,e89882,蘂
e542,e8958b,蕋
e543,e89595,蕕
e544,e89680,薀
e545,e896a4,薤
e546,e89688,薈
e547,e89691,薑
e548,e8968a,薊
e549,e896a8,薨
e54a,e895ad,蕭
e54b,e89694,薔
e54c,e8969b,薛
e54d,e897aa,藪
e54e,e89687,薇
e54f,e8969c,薜
e550,e895b7,蕷
e551,e895be,蕾
e552,e89690,薐
e553,e89789,藉
e554,e896ba,薺
e555,e8978f,藏
e556,e896b9,薹
e557,e89790,藐
e558,e89795,藕
e559,e8979d,藝
e55a,e897a5,藥
e55b,e8979c,藜
e55c,e897b9,藹
e55d,e8988a,蘊
e55e,e89893,蘓
e55f,e8988b,蘋
e561,e897ba,藺
e562,e89886,蘆
e564,e8989a,蘚
e565,e898b0,蘰
e566,e898bf,蘿
e567,e8998d,虍
e568,e4b995,乕
e569,e89994,虔
e56a,e8999f,號
e56b,e899a7,虧
e56c,e899b1,虱
e56d,e89a93,蚓
e56e,e89aa3,蚣
